agent,beam_candidate_counts_by_ply,beam_max_selected_by_ply,beam_ordering_calls_by_ply,beam_pruned_move_count,beam_selected_counts_by_ply,beam_widths,beam_widths_used,branch_limit,candidate_evaluation_time_sec,candidate_sort_time_sec,category,completed_root_moves,config_id,cutoff_count,depth,depth_after,depth_before,depth_change_reason,depth_changed,effective_depth,elapsed_ratio,elapsed_time_sec,end_id,graph_ordering_calls,graph_ordering_changed_first_count,graph_ordering_evaluations,graph_ordering_time_sec,graph_root_baseline_first,graph_root_ordered_first,initial_depth,leaf_evaluation_time_sec,leaf_evaluations,legal_edge_count,legal_move_generation_time_sec,max_depth,nodes_searched,null_window_searches,ordering_evaluations,other_time_sec,position_id,profile,pruned_move_count,recovery_streak,recursive_ordering_time_sec,recursive_other_time_sec,remaining_word_count,research_count,research_rate,risk_level,root_candidate_count,root_completion_rate,root_ordering_time_sec,score,seed,selected_edge,selected_root_candidate_count,sequence_index,split,start_id,target_elapsed_ratio,target_time_sec,timed_out,turn
full_alpha_beta,{},{},{},0,{},,{},,0.3931013038381934,0.02486512903124094,opening,190,full_alpha_beta_d5,3034,5,5,5,adaptive_disabled,False,5,1.0000074832234531,5.000037416117266,20,0,0,0,0.0,null,null,5,4.294324095826596,44033,2267,0.00020858296193182468,5,50860,0,163867,3.104121424257755e-05,seed17_opening_t0,presentation_fixed,107696,0,0.41461732471361756,0.28470370452851057,10000,0,0.0,high,2267,0.08381120423467137,0.006152666872367263,1462.538,17,20→20,2267,,presentation_confirmation,20,1.0000074832234531,5.0,True,0
full_alpha_beta,{},{},{},0,{},,{},,0.06471207970753312,0.004167123697698116,close_scores,14,full_alpha_beta_d5,656,5,5,5,adaptive_disabled,False,5,0.06858224999159575,0.3429112499579787,55,0,0,0,0.0,null,null,5,0.2566573566291481,2379,14,4.417030140757561e-06,5,3250,0,27386,1.7957761883735657e-05,seed18_close_scores_t19,presentation_fixed,23920,0,0.06917835888452828,0.017005826579406857,9981,0,0.0,medium,14,1.0,4.733307287096977e-05,1298.0,18,16→55,14,,presentation_confirmation,16,0.06858224999159575,5.0,False,19
full_alpha_beta,{},{},{},0,{},,{},,0.04358037025667727,0.0027584710624068975,endgame,6,full_alpha_beta_d5,459,5,5,5,adaptive_disabled,False,5,0.011776100005954504,0.05888050002977252,31,0,0,0,0.0,null,null,5,0.008107868721708655,378,6,2.250075340270996e-06,5,917,0,18366,2.5499844923615456e-05,seed18_endgame_t90,presentation_fixed,17361,0,0.046524557983502746,0.00419919821433723,9910,0,0.0,low,6,1.0,2.11251899600029e-05,-999996.0,18,63→31,6,,presentation_confirmation,63,0.011776100005954504,5.0,False,90
full_alpha_beta,{},{},{},0,{},,{},,0.08975535212084651,0.005674564046785235,high_branch,46,full_alpha_beta_d5,874,5,5,5,adaptive_disabled,False,5,0.15054618339054288,0.7527309169527143,20,0,0,0,0.0,null,null,5,0.6152712674811482,6011,46,6.834045052528381e-06,5,7494,0,37471,1.8124934285879135e-05,seed18_high_branch_t14,presentation_fixed,29369,0,0.09590850700624287,0.041392808547243476,9986,0,0.0,high,46,1.0,0.00013337493874132633,1047.5,18,2→20,46,,presentation_confirmation,2,0.15054618339054288,5.0,False,14
full_alpha_beta,{},{},{},0,{},,{},,0.13902106718160212,0.00887724757194519,middle,25,full_alpha_beta_d5,1370,5,5,5,adaptive_disabled,False,5,0.13951558340340853,0.6975779170170426,28,0,0,0,0.0,null,null,5,0.5151010942645371,4499,25,4.791887477040291e-06,5,6379,0,58646,1.6166362911462784e-05,seed18_middle_t47,presentation_fixed,51756,0,0.14859071862883866,0.03379231202416122,9953,0,0.0,medium,25,1.0,7.283384911715984e-05,1494.0,18,58→28,25,,presentation_confirmation,58,0.13951558340340853,5.0,False,47
full_alpha_beta,{},{},{},0,{},,{},,0.5665243328548968,0.03622536524198949,opening,85,full_alpha_beta_d5,5329,5,5,5,adaptive_disabled,False,5,1.0000075415708125,5.000037707854062,20,0,0,0,0.0,null,null,5,4.1042958330363035,43792,2291,0.00020883302204310894,5,53431,0,238035,3.0082883313298225e-05,seed18_opening_t0,presentation_fixed,178079,0,0.6003444707021117,0.2889014882966876,10000,0,0.0,high,2291,0.037101702313400264,0.006256999913603067,904.5,18,1→20,2291,,presentation_confirmation,1,1.0000075415708125,5.0,True,0
full_alpha_beta,{},{},{},0,{},,{},,0.1035446235910058,0.006661978550255299,close_scores,23,full_alpha_beta_d5,933,5,5,5,adaptive_disabled,False,5,0.1548979750368744,0.7744898751843721,16,0,0,0,0.0,null,null,5,0.6195219717919827,6347,23,4.665926098823547e-06,5,7863,0,43981,1.7459271475672722e-05,seed19_close_scores_t27,presentation_fixed,35640,0,0.11075673927552998,0.04411891405470669,9973,0,0.0,medium,23,1.0,7.012486457824707e-05,1185.0,19,58→16,23,,presentation_confirmation,58,0.1548979750368744,5.0,False,27
full_alpha_beta,{},{},{},0,{},,{},,0.04195916675962508,0.002719312906265259,endgame,8,full_alpha_beta_d5,463,5,5,5,adaptive_disabled,False,5,0.010888074990361929,0.054440374951809645,1,0,0,0,0.0,null,null,5,0.00534666096791625,386,8,2.2919848561286926e-06,5,926,0,17940,1.4998717233538628e-05,seed19_endgame_t256,presentation_fixed,16930,0,0.04485883703455329,0.004190877079963684,9744,0,0.0,low,8,1.0,2.6709167286753654e-05,-999996.0,19,63→1,8,,presentation_confirmation,63,0.010888074990361929,5.0,False,256
full_alpha_beta,{},{},{},0,{},,{},,0.17001141281798482,0.010983081301674247,high_branch,33,full_alpha_beta_d5,1639,5,5,5,adaptive_disabled,False,5,0.2005860166158527,1.0029300830792636,55,0,0,0,0.0,null,null,5,0.763273591408506,8300,33,5.790963768959045e-06,5,10683,0,71781,1.9333092495799065e-05,seed19_high_branch_t81,presentation_fixed,60470,0,0.18190144491381943,0.057632047683000565,9919,0,0.0,medium,33,1.0,9.787501767277718e-05,1295.0,19,28→55,33,,presentation_confirmation,28,0.2005860166158527,5.0,False,81
full_alpha_beta,{},{},{},0,{},,{},,0.08940823189914227,0.005765950307250023,middle,33,full_alpha_beta_d5,851,5,5,5,adaptive_disabled,False,5,0.08086516661569476,0.4043258330784738,8,0,0,0,0.0,null,null,5,0.28400832135230303,3358,33,5.125068128108978e-06,5,4726,0,38554,1.750001683831215e-05,seed19_middle_t130,presentation_fixed,33339,0,0.09560684976167977,0.024591619847342372,9870,0,0.0,medium,33,1.0,9.641703218221664e-05,1542.0,19,28→8,33,,presentation_confirmation,28,0.08086516661569476,5.0,False,130
full_alpha_beta,{},{},{},0,{},,{},,0.5439768834039569,0.03477292391471565,opening,40,full_alpha_beta_d5,4695,5,5,5,adaptive_disabled,False,5,1.0000072750262916,5.000036375131458,20,0,0,0,0.0,null,null,5,4.131496278569102,41310,2265,0.00021395902149379253,5,49841,0,225282,2.795807085931301e-05,seed19_opening_t0,presentation_fixed,170062,0,0.5760447450447828,0.28603376750834286,10000,0,0.0,high,2265,0.017660044150110375,0.006219666916877031,804.5,19,0→20,2265,,presentation_confirmation,0,1.0000072750262916,5.0,True,0
selective_alpha_beta,{},{},{},0,{},,{},12,0.0022195838391780853,0.00023241550661623478,close_scores,11,selective_alpha_beta_d3_b12,19,3,3,3,adaptive_disabled,False,3,0.0029666418209671973,0.014833209104835987,58,0,0,0,0.0,null,null,3,0.011479208944365382,134,11,3.1248200684785843e-06,3,166,0,944,1.5293480828404427e-05,seed10_close_scores_t4,presentation_fixed,774,0,0.0024353722110390663,0.0008664187043905258,9996,0,0.0,medium,11,1.0,3.379094414412975e-05,529.0,10,16→58,11,,presentation_confirmation,16,0.0029666418209671973,5.0,False,4
selective_alpha_beta,{},{},{},0,{},,{},12,0.001163875451311469,0.00012458325363695621,endgame,6,selective_alpha_beta_d3_b12,15,3,3,3,adaptive_disabled,False,3,0.0008714749943464995,0.004357374971732497,42,0,0,0,0.0,null,null,3,0.002806543605402112,16,6,2.3331958800554276e-06,3,37,0,497,7.041683420538902e-05,seed10_endgame_t67,presentation_fixed,454,0,0.0012777091469615698,0.00017866422422230244,9933,0,0.0,low,6,1.0,2.1707965061068535e-05,-999996.0,10,63→42,6,,presentation_confirmation,63,0.0008714749943464995,5.0,False,67
selective_alpha_beta,{},{},{},0,{},,{},12,0.0017710437532514334,0.000178084010258317,high_branch,12,selective_alpha_beta_d3_b12,17,3,3,3,adaptive_disabled,False,3,0.0026293916162103415,0.013146958081051707,63,0,0,0,0.0,null,null,3,0.010455245384946465,110,52,5.959067493677139e-06,3,141,0,751,1.2248987331986427e-05,seed10_high_branch_t56,presentation_fixed,600,0,0.001824624603614211,0.0007101299706846476,9944,0,0.0,high,52,1.0,0.00013875006698071957,1366.5,10,1→63,12,,presentation_confirmation,1,0.0026293916162103415,5.0,False,56
selective_alpha_beta,{},{},{},0,{},,{},12,0.003439211053773761,0.0003486673813313246,middle,12,selective_alpha_beta_d3_b12,38,3,3,3,adaptive_disabled,False,3,0.004633949976414442,0.02316974988207221,58,0,0,0,0.0,null,null,3,0.018034528708085418,215,24,3.875000402331352e-06,3,270,0,1454,1.2582866474986076e-05,seed10_middle_t36,presentation_fixed,1173,0,0.0037428229115903378,0.0013081904035061598,9964,0,0.0,medium,24,1.0,6.77499920129776e-05,409.0,10,58→58,12,,presentation_confirmation,58,0.004633949976414442,5.0,False,36
selective_alpha_beta,{},{},{},0,{},,{},12,0.007637087954208255,0.000446871854364872,opening,12,selective_alpha_beta_d3_b12,23,3,3,3,adaptive_disabled,False,3,0.004592583375051617,0.022962916875258088,20,0,0,0,0.0,null,null,3,0.013631635112687945,163,2278,0.00021283305250108242,3,200,0,3150,2.4833716452121735e-05,seed10_opening_t0,presentation_fixed,2949,0,0.0023154967930167913,0.00099299312569201,10000,0,0.0,high,2278,1.0,0.005785125074908137,529.0,10,0→20,12,,presentation_confirmation,0,0.004592583375051617,5.0,False,0
selective_alpha_beta,{},{},{},0,{},,{},12,0.003450635354965925,0.0003435362596064806,close_scores,12,selective_alpha_beta_d3_b12,40,3,3,3,adaptive_disabled,False,3,0.0035785083658993245,0.017892541829496622,28,0,0,0,0.0,null,null,3,0.012970381649211049,164,25,3.999797627329826e-06,3,221,0,1452,1.1958181858062744e-05,seed11_close_scores_t35,presentation_fixed,1219,0,0.0037444548215717077,0.0010886224918067455,9965,0,0.0,medium,25,1.0,7.312488742172718e-05,409.0,11,30→28,12,,presentation_confirmation,30,0.0035785083658993245,5.0,False,35
selective_alpha_beta,{},{},{},0,{},,{},12,0.0007600418757647276,8.308026008307934e-05,endgame,3,selective_alpha_beta_d3_b12,12,3,3,3,adaptive_disabled,False,3,0.00041011683642864225,0.0020505841821432114,60,0,0,0,0.0,null,null,3,0.0009936671704053879,13,3,1.666136085987091e-06,3,28,0,325,8.412683382630348e-05,seed11_endgame_t328,presentation_fixed,294,0,0.0008373314049094915,0.00012133456766605377,9672,0,0.0,low,3,1.0,1.2458069249987602e-05,-999996.0,11,20→60,3,,presentation_confirmation,20,0.00041011683642864225,5.0,False,328
selective_alpha_beta,{},{},{},0,{},,{},12,0.0011958808172494173,0.00012303772382438183,high_branch,12,selective_alpha_beta_d3_b12,11,3,3,3,adaptive_disabled,False,3,0.002517258422449231,0.012586292112246156,20,0,0,0,0.0,null,null,3,0.010519130388274789,132,50,5.749985575675964e-06,3,158,0,514,1.3042939826846123e-05,seed11_high_branch_t242,presentation_fixed,348,0,0.0011958738323301077,0.0007180788088589907,9758,0,0.0,high,50,1.0,0.00013441615737974644,1406.5,11,7→20,12,,presentation_confirmation,7,0.002517258422449231,5.0,False,242
selective_alpha_beta,{},{},{},0,{},,{},12,0.004242170602083206,0.0004288721829652786,middle,12,selective_alpha_beta_d3_b12,48,3,3,3,adaptive_disabled,False,3,0.005201141815632582,0.02600570907816291,28,0,0,0,0.0,null,null,3,0.01993612665683031,245,35,4.749977961182594e-06,3,310,0,1806,1.091696321964264e-05,seed11_middle_t166,presentation_fixed,1487,0,0.0046049540396779776,0.0013557113707065582,9834,0,0.0,high,35,1.0,9.325006976723671e-05,1316.5,11,62→28,12,,presentation_confirmation,62,0.005201141815632582,5.0,False,166
selective_alpha_beta,{},{},{},0,{},,{},12,0.007275920361280441,0.00042166956700384617,opening,12,selective_alpha_beta_d3_b12,21,3,3,3,adaptive_disabled,False,3,0.0041789833921939135,0.020894916960969567,20,0,0,0,0.0,null,null,3,0.012035211781039834,151,2254,0.0002093329094350338,3,187,0,3002,2.4709152057766914e-05,seed11_opening_t0,presentation_fixed,2810,0,0.001998084830120206,0.000912453280761838,10000,0,0.0,high,2254,1.0,0.005715125007554889,1566.5,11,20→20,12,,presentation_confirmation,20,0.0041789833921939135,5.0,False,0
selective_alpha_beta,{},{},{},0,{},,{},12,0.0021752500906586647,0.00022295815870165825,close_scores,12,selective_alpha_beta_d3_b12,20,3,3,3,adaptive_disabled,False,3,0.0036980082280933858,0.01849004114046693,20,0,0,0,0.0,null,null,3,0.01500025182031095,162,29,3.834022209048271e-06,3,197,0,931,1.1997995898127556e-05,seed12_close_scores_t8,presentation_fixed,729,0,0.002332160482183099,0.0010608797892928123,9992,0,0.0,medium,29,1.0,8.091703057289124e-05,895.5,12,59→20,12,,presentation_confirmation,59,0.0036980082280933858,5.0,False,8
selective_alpha_beta,{},{},{},0,{},,{},12,0.0008697102311998606,9.145750664174557e-05,endgame,3,selective_alpha_beta_d3_b12,12,3,3,3,adaptive_disabled,False,3,0.0005528000183403492,0.002764000091701746,44,0,0,0,0.0,null,null,3,0.0015712492167949677,13,3,1.8749851733446121e-06,3,28,0,361,0.00010000006295740604,seed12_endgame_t149,presentation_fixed,330,0,0.0009547101799398661,0.0001226235181093216,9851,0,0.0,low,3,1.0,1.354212872684002e-05,-999996.0,12,63→44,3,,presentation_confirmation,63,0.0005528000183403492,5.0,False,149
selective_alpha_beta,{},{},{},0,{},,{},12,0.0022562528029084206,0.0002201662864536047,high_branch,12,selective_alpha_beta_d3_b12,21,3,3,3,adaptive_disabled,False,3,0.003652624972164631,0.018263124860823154,63,0,0,0,0.0,null,null,3,0.014705012552440166,167,43,5.125068128108978e-06,3,203,0,961,1.1373544111847878e-05,seed12_high_branch_t31,presentation_fixed,747,0,0.002377122873440385,0.0010505737736821175,9969,0,0.0,high,43,1.0,0.0001139170490205288,1412.0,12,31→63,12,,presentation_confirmation,31,0.003652624972164631,5.0,False,31
selective_alpha_beta,{},{},{},0,{},,{},12,0.002331961179152131,0.00023054145276546478,middle,12,selective_alpha_beta_d3_b12,21,3,3,3,adaptive_disabled,False,3,0.0030599331948906183,0.015299665974453092,16,0,0,0,0.0,null,null,3,0.011819997802376747,137,27,4.00003045797348e-06,3,172,0,997,1.1750031262636185e-05,seed12_middle_t77,presentation_fixed,815,0,0.0024982511531561613,0.0008872919715940952,9923,0,0.0,medium,27,1.0,7.837498560547829e-05,1382.0,12,14→16,12,,presentation_confirmation,14,0.0030599331948906183,5.0,False,77
selective_alpha_beta,{},{},{},0,{},,{},12,0.008637961465865374,0.0005383295938372612,opening,12,selective_alpha_beta_d3_b12,27,3,3,3,adaptive_disabled,False,3,0.005704075004905463,0.02852037502452731,20,0,0,0,0.0,null,null,3,0.01770340884104371,235,2272,0.00021079089492559433,3,282,0,3541,2.4543143808841705e-05,seed12_opening_t0,presentation_fixed,3258,0,0.0033637455198913813,0.0013848037924617529,10000,0,0.0,high,2272,1.0,0.00583308283239603,895.5,12,0→20,12,,presentation_confirmation,0,0.005704075004905463,5.0,False,0
selective_alpha_beta,{},{},{},0,{},,{},12,0.001990043092519045,0.00019570696167647839,close_scores,12,selective_alpha_beta_d3_b12,17,3,3,3,adaptive_disabled,False,3,0.0029723416082561016,0.014861708041280508,20,0,0,0,0.0,null,null,3,0.011804956942796707,124,17,5.082925781607628e-06,3,155,0,826,1.570815220475197e-05,seed13_close_scores_t4,presentation_fixed,664,0,0.0021399531979113817,0.0008352978620678186,9996,0,0.0,medium,17,1.0,6.070896051824093e-05,1146.5,13,52→20,12,,presentation_confirmation,52,0.0029723416082561016,5.0,False,4
selective_alpha_beta,{},{},{},0,{},,{},12,0.0008339178748428822,9.23320185393095e-05,endgame,3,selective_alpha_beta_d3_b12,12,3,3,3,adaptive_disabled,False,3,0.0005682582035660743,0.002841291017830372,18,0,0,0,0.0,null,null,3,0.0016807089559733868,13,3,2.2079329937696457e-06,3,28,0,343,9.854207746684551e-05,seed13_endgame_t71,presentation_fixed,312,0,0.0009182489011436701,0.0001257502008229494,9929,0,0.0,low,3,1.0,1.5832949429750443e-05,-999996.0,13,63→18,3,,presentation_confirmation,63,0.0005682582035660743,5.0,False,71
selective_alpha_beta,{},{},{},0,{},,{},12,0.0025158764328807592,0.00025499844923615456,high_branch,12,selective_alpha_beta_d3_b12,23,3,3,3,adaptive_disabled,False,3,0.003618633421137929,0.018093167105689645,63,0,0,0,0.0,null,null,3,0.014398455154150724,139,49,6.00004568696022e-06,3,179,0,1061,1.2625008821487427e-05,seed13_high_branch_t60,presentation_fixed,871,0,0.002658744575455785,0.0008867173455655575,9940,0,0.0,high,49,1.0,0.00013062497600913048,1187.5,13,1→63,12,,presentation_confirmation,1,0.003618633421137929,5.0,False,60
selective_alpha_beta,{},{},{},0,{},,{},12,0.001813290873542428,0.00017837435007095337,middle,12,selective_alpha_beta_d3_b12,16,3,3,3,adaptive_disabled,False,3,0.003238433413207531,0.016192167066037655,20,0,0,0,0.0,null,null,3,0.013344252714887261,126,45,5.667097866535187e-06,3,157,0,763,1.254095695912838e-05,seed13_middle_t38,presentation_fixed,594,0,0.001882951706647873,0.0008243797346949577,9962,0,0.0,high,45,1.0,0.00012237485498189926,409.5,13,2→20,12,,presentation_confirmation,2,0.003238433413207531,5.0,False,38
selective_alpha_beta,{},{},{},0,{},,{},12,0.007843082770705223,0.0004866616800427437,opening,12,selective_alpha_beta_d3_b12,21,3,3,3,adaptive_disabled,False,3,0.005048249987885356,0.02524124993942678,20,0,0,0,0.0,null,null,3,0.01549304067157209,207,2267,0.00021404214203357697,3,246,0,3239,2.870778553187847e-05,seed13_opening_t0,presentation_fixed,2992,0,0.0025904083158820868,0.0011576339602470398,10000,0,0.0,high,2267,1.0,0.0057574170641601086,1146.5,13,0→20,12,,presentation_confirmation,0,0.005048249987885356,5.0,False,0
selective_alpha_beta,{},{},{},0,{},,{},12,0.002145415637642145,0.0002298301551491022,close_scores,7,selective_alpha_beta_d3_b12,24,3,3,3,adaptive_disabled,False,3,0.0023997999727725984,0.011998999863862991,28,0,0,0,0.0,null,null,3,0.008852508384734392,103,7,2.750195562839508e-06,3,138,0,894,2.316548489034176e-05,seed14_close_scores_t7,presentation_fixed,750,0,0.002365915570408106,0.0007281182333827019,9993,0,0.0,low,7,1.0,2.6541994884610176e-05,468.5,14,20→28,7,,presentation_confirmation,20,0.0023997999727725984,5.0,False,7
selective_alpha_beta,{},{},{},0,{},,{},12,0.002332210075110197,0.0002350823488086462,endgame,9,selective_alpha_beta_d3_b12,28,3,3,3,adaptive_disabled,False,3,0.0009831333998590707,0.004915666999295354,62,0,0,0,0.0,null,null,3,0.002003252739086747,29,9,2.8330832719802856e-06,3,67,0,976,1.5334924682974815e-05,seed14_endgame_t63,presentation_fixed,900,0,0.002549035707488656,0.0003106696531176567,9937,0,0.0,low,9,1.0,3.454089164733887e-05,-999996.0,14,63→62,9,,presentation_confirmation,63,0.0009831333998590707,5.0,False,63
selective_alpha_beta,{},{},{},0,{},,{},12,0.0014168352354317904,0.00014145951718091965,high_branch,12,selective_alpha_beta_d3_b12,13,3,3,3,adaptive_disabled,False,3,0.0025943834334611893,0.012971917167305946,20,0,0,0,0.0,null,null,3,0.010650584939867258,113,41,5.707843229174614e-06,3,140,0,584,1.3917451724410057e-05,seed14_high_branch_t50,presentation_fixed,434,0,0.0014561652205884457,0.00073020881973207,9950,0,0.0,high,41,1.0,0.00011533289216458797,1889.0058823529412,14,27→20,12,,presentation_confirmation,27,0.0025943834334611893,5.0,False,50
selective_alpha_beta,{},{},{},0,{},,{},12,0.002958211349323392,0.00030091777443885803,middle,12,selective_alpha_beta_d3_b12,30,3,3,3,adaptive_disabled,False,3,0.0038157999981194733,0.019078999990597367,28,0,0,0,0.0,null,null,3,0.014676590915769339,169,26,4.166038706898689e-06,3,215,0,1241,1.2667849659919739e-05,seed14_middle_t34,presentation_fixed,1021,0,0.0032015403266996145,0.0011057017836719751,9966,0,0.0,medium,26,1.0,7.833307608962059e-05,468.5,14,36→28,12,,presentation_confirmation,36,0.0038157999981194733,5.0,False,34
selective_alpha_beta,{},{},{},0,{},,{},12,0.0074692952912300825,0.0004302889574319124,opening,12,selective_alpha_beta_d3_b12,23,3,3,3,adaptive_disabled,False,3,0.004042916605249048,0.020214583026245236,20,0,0,0,0.0,null,null,3,0.011236961930990219,127,2259,0.0002123329322785139,3,164,0,3047,2.5375979021191597e-05,seed14_opening_t0,presentation_fixed,2875,0,0.002088416600599885,0.0008245795033872128,10000,0,0.0,high,2259,1.0,0.005826916079968214,528.5,14,20→20,12,,presentation_confirmation,20,0.004042916605249048,5.0,False,0
selective_alpha_beta,{},{},{},0,{},,{},12,0.002935506636276841,0.0002934536896646023,close_scores,12,selective_alpha_beta_d3_b12,31,3,3,3,adaptive_disabled,False,3,0.003512116614729166,0.01756058307364583,10,0,0,0,0.0,null,null,3,0.013247378170490265,158,30,4.333211109042168e-06,3,203,0,1229,1.2625008821487427e-05,seed15_close_scores_t6,presentation_fixed,1015,0,0.003161750501021743,0.0010481211356818676,9994,0,0.0,medium,30,1.0,8.637504652142525e-05,709.0,15,55→10,12,,presentation_confirmation,55,0.003512116614729166,5.0,False,6
selective_alpha_beta,{},{},{},0,{},,{},12,0.0007243745494633913,7.816567085683346e-05,endgame,3,selective_alpha_beta_d3_b12,12,3,3,3,adaptive_disabled,False,3,0.00043120002374053,0.00215600011870265,0,0,0,0,0.0,null,null,3,0.0011110398918390274,13,3,1.7909333109855652e-06,3,28,0,301,0.00011458410881459713,seed15_endgame_t106,presentation_fixed,270,0,0.0007969588041305542,0.00011895946227014065,9894,0,0.0,low,3,1.0,1.2666918337345123e-05,-999996.0,15,63→0,3,,presentation_confirmation,63,0.00043120002374053,5.0,False,106
selective_alpha_beta,{},{},{},0,{},,{},12,0.001948788994923234,0.00019112275913357735,high_branch,12,selective_alpha_beta_d3_b12,18,3,3,3,adaptive_disabled,False,3,0.003354358207434416,0.01677179103717208,63,0,0,0,0.0,null,null,3,0.013629420194774866,158,52,5.875015631318092e-06,3,191,0,826,1.2707896530628204e-05,seed15_high_branch_t39,presentation_fixed,625,0,0.0020169145427644253,0.0009698732756078243,9961,0,0.0,high,52,1.0,0.00013700011186301708,1196.4368421052632,15,1→63,12,,presentation_confirmation,1,0.003354358207434416,5.0,False,39
selective_alpha_beta,{},{},{},0,{},,{},12,0.004147461149841547,0.00041795498691499233,middle,12,selective_alpha_beta_d3_b12,34,3,3,3,adaptive_disabled,False,3,0.00621455842629075,0.031072792131453753,58,0,0,0,0.0,null,null,3,0.024741584435105324,305,25,3.7080608308315277e-06,3,368,0,1748,1.1584023013710976e-05,seed15_middle_t55,presentation_fixed,1371,0,0.0045197836589068174,0.0017251318786293268,9945,0,0.0,medium,25,1.0,7.100007496774197e-05,858.0,15,58→58,12,,presentation_confirmation,58,0.00621455842629075,5.0,False,55
selective_alpha_beta,{},{},{},0,{},,{},12,0.009109214413911104,0.0005811636801809072,opening,12,selective_alpha_beta_d3_b12,33,3,3,3,adaptive_disabled,False,3,0.006854500016197562,0.03427250008098781,63,0,0,0,0.0,null,null,3,0.02257192018441856,327,2251,0.00020441715605556965,3,383,0,3740,2.4331733584403992e-05,seed15_opening_t0,presentation_fixed,3345,0,0.003915120614692569,0.0017580431886017323,10000,0,0.0,high,2251,1.0,0.005798667203634977,864.5,15,63→63,12,,presentation_confirmation,63,0.006854500016197562,5.0,False,0
selective_alpha_beta,{},{},{},0,{},,{},12,0.0015901653096079826,0.00016891327686607838,close_scores,12,selective_alpha_beta_d3_b12,12,3,3,3,adaptive_disabled,False,3,0.0031796084251254795,0.0158980421256274,20,0,0,0,0.0,null,null,3,0.013206658652052283,157,21,3.4170225262641907e-06,3,185,0,668,1.1750264093279839e-05,seed16_close_scores_t21,presentation_fixed,479,0,0.001709954347461462,0.0009046369232237339,9979,0,0.0,medium,21,1.0,6.162491627037525e-05,1126.5,16,46→20,12,,presentation_confirmation,46,0.0031796084251254795,5.0,False,21
selective_alpha_beta,{},{},{},0,{},,{},12,0.002176079899072647,0.00022621056996285915,endgame,8,selective_alpha_beta_d3_b12,27,3,3,3,adaptive_disabled,False,3,0.0007725750096142292,0.003862875048071146,2,0,0,0,0.0,null,null,3,0.0011464578565210104,28,8,2.7078203856945038e-06,3,64,0,947,1.8334249034523964e-05,seed16_endgame_t397,presentation_fixed,875,0,0.002390410751104355,0.00027738139033317566,9603,0,0.0,low,8,1.0,2.7582980692386627e-05,-999996.0,16,63→2,8,,presentation_confirmation,63,0.0007725750096142292,5.0,False,397
selective_alpha_beta,{},{},{},0,{},,{},12,0.004996547242626548,0.0004965367261320353,high_branch,12,selective_alpha_beta_d3_b12,49,3,3,3,adaptive_disabled,False,3,0.005013175029307604,0.02506587514653802,28,0,0,0,0.0,null,null,3,0.01795503427274525,270,40,4.791887477040291e-06,3,341,0,2153,1.0667135939002037e-05,seed16_high_branch_t355,presentation_fixed,1803,0,0.005414994899183512,0.0015739707741886377,9645,0,0.0,high,40,1.0,0.00010641617700457573,1345.5,16,31→28,12,,presentation_confirmation,31,0.005013175029307604,5.0,False,355
selective_alpha_beta,{},{},{},0,{},,{},12,0.003048122860491276,0.00031708087772130966,middle,12,selective_alpha_beta_d3_b12,30,3,3,3,adaptive_disabled,False,3,0.0029679581988602878,0.014839790994301438,16,0,0,0,0.0,null,null,3,0.010520585579797626,155,38,4.875008016824722e-06,3,200,0,1316,1.2082979083061218e-05,seed16_middle_t201,presentation_fixed,1112,0,0.003278205171227455,0.0009188342373818159,9799,0,0.0,high,38,1.0,0.0001052080187946558,1435.5,16,23→16,12,,presentation_confirmation,23,0.0029679581988602878,5.0,False,201
selective_alpha_beta,{},{},{},0,{},,{},12,0.010004504583775997,0.0006862080190330744,opening,12,selective_alpha_beta_d3_b12,50,3,3,3,adaptive_disabled,False,3,0.009613283211365342,0.04806641605682671,20,0,0,0,0.0,null,null,3,0.03446439909748733,484,2263,0.0002102500293403864,3,559,0,4114,2.837507054209709e-05,seed16_opening_t0,presentation_fixed,3543,0,0.0049181131180375814,0.002640487626194954,10000,0,0.0,high,2263,1.0,0.005804791115224361,807.0,16,20→20,12,,presentation_confirmation,20,0.009613283211365342,5.0,False,0
selective_alpha_beta,{},{},{},0,{},,{},12,0.0024569209199398756,0.00024591595865786076,close_scores,9,selective_alpha_beta_d3_b12,28,3,3,3,adaptive_disabled,False,3,0.0021513332147151234,0.010756666073575616,1,0,0,0,0.0,null,null,3,0.0073907102923840284,80,9,3.5420525819063187e-06,3,118,0,1014,2.6165973395109177e-05,seed17_close_scores_t3,presentation_fixed,887,0,0.0026834551244974136,0.0006163346115499735,9997,0,0.0,low,9,1.0,3.645801916718483e-05,297.0,17,20→1,9,,presentation_confirmation,20,0.0021513332147151234,5.0,False,3
selective_alpha_beta,{},{},{},0,{},,{},12,0.0008645006455481052,9.37068834900856e-05,endgame,3,selective_alpha_beta_d3_b12,12,3,3,3,adaptive_disabled,False,3,0.0004556082189083099,0.0022780410945415497,7,0,0,0,0.0,null,null,3,0.0010580839589238167,13,3,2.5420449674129486e-06,3,28,0,355,0.00012195715680718422,seed17_endgame_t60,presentation_fixed,324,0,0.0009484151378273964,0.00012941774912178516,9940,0,0.0,low,3,1.0,1.7625046893954277e-05,-999996.0,17,20→7,3,,presentation_confirmation,20,0.0004556082189083099,5.0,False,60
