position_id,risk_level,variant,repetition,selected_edge,score,elapsed_time_sec,nodes_searched,timed_out,root_alpha_updates,null_window_searches,research_count
seed2_early_t0,normal,pvs_unit_window,0,20→20,-927.5,0.07999633299186826,717,False,0,530,2
seed2_early_t0,normal,pvs_unit_window,1,20→20,-927.5,0.07685004197992384,717,False,0,530,2
seed2_early_t0,normal,pvs_unit_window,2,20→20,-927.5,0.07708029192872345,717,False,0,530,2
seed2_early_t0,normal,pvs_unit_window,3,20→20,-927.5,0.07702412502840161,717,False,0,530,2
seed2_early_t0,normal,pvs_unit_window,4,20→20,-927.5,0.0769374999217689,717,False,0,530,2
seed2_early_t0,normal,pvs_nextafter_window,0,20→20,-927.5,0.07833691698033363,717,False,0,530,2
seed2_early_t0,normal,pvs_nextafter_window,1,20→20,-927.5,0.07603404100518674,717,False,0,530,2
seed2_early_t0,normal,pvs_nextafter_window,2,20→20,-927.5,0.07126637501642108,717,False,0,530,2
seed2_early_t0,normal,pvs_nextafter_window,3,20→20,-927.5,0.07303012500051409,717,False,0,530,2
seed2_early_t0,normal,pvs_nextafter_window,4,20→20,-927.5,0.07404462504200637,717,False,0,530,2
seed2_middle_t113,normal,alpha_beta_full_root_window,0,32→10,-877.5,0.2740397499874234,2515,False,0,0,0
seed2_middle_t113,normal,alpha_beta_full_root_window,1,32→10,-877.5,0.27145729097537696,2515,False,0,0,0
seed2_middle_t113,normal,alpha_beta_full_root_window,2,32→10,-877.5,0.280351624940522,2515,False,0,0,0
seed2_middle_t113,normal,alpha_beta_full_root_window,3,32→10,-877.5,0.2690259999362752,2515,False,0,0,0
seed2_middle_t113,normal,alpha_beta_full_root_window,4,32→10,-877.5,0.2735424169804901,2515,False,0,0,0
seed2_middle_t113,normal,alpha_beta_shared_root_alpha,0,32→10,-877.5,0.08643237501382828,813,False,2,0,0
seed2_middle_t113,normal,alpha_beta_shared_root_alpha,1,32→10,-877.5,0.08616708393674344,813,False,2,0,0
seed2_middle_t113,normal,alpha_beta_shared_root_alpha,2,32→10,-877.5,0.08605562499724329,813,False,2,0,0
seed2_middle_t113,normal,alpha_beta_shared_root_alpha,3,32→10,-877.5,0.08703683305066079,813,False,2,0,0
seed2_middle_t113,normal,alpha_beta_shared_root_alpha,4,32→10,-877.5,0.08818891691043973,813,False,2,0,0
seed2_middle_t113,normal,pvs_unit_window,0,32→10,-877.5,0.08858020801562816,794,False,0,542,6
seed2_middle_t113,normal,pvs_unit_window,1,32→10,-877.5,0.09271729190368205,794,False,0,542,6
seed2_middle_t113,normal,pvs_unit_window,2,32→10,-877.5,0.0889421250903979,794,False,0,542,6
seed2_middle_t113,normal,pvs_unit_window,3,32→10,-877.5,0.08750170806888491,794,False,0,542,6
seed2_middle_t113,normal,pvs_unit_window,4,32→10,-877.5,0.08618533296976238,794,False,0,542,6
seed2_middle_t113,normal,pvs_nextafter_window,0,32→10,-877.5,0.0887394999153912,794,False,0,542,6
seed2_middle_t113,normal,pvs_nextafter_window,1,32→10,-877.5,0.08854954200796783,794,False,0,542,6
seed2_middle_t113,normal,pvs_nextafter_window,2,32→10,-877.5,0.0874887079698965,794,False,0,542,6
seed2_middle_t113,normal,pvs_nextafter_window,3,32→10,-877.5,0.08890241710469127,794,False,0,542,6
seed2_middle_t113,normal,pvs_nextafter_window,4,32→10,-877.5,0.09018854203168303,794,False,0,542,6
seed2_late_t217,normal,alpha_beta_full_root_window,0,1→63,-164.5,0.26260829099919647,2064,False,0,0,0
seed2_late_t217,normal,alpha_beta_full_root_window,1,1→63,-164.5,0.24244645901490003,2064,False,0,0,0
seed2_late_t217,normal,alpha_beta_full_root_window,2,1→63,-164.5,0.24955216702073812,2064,False,0,0,0
seed2_late_t217,normal,alpha_beta_full_root_window,3,1→63,-164.5,0.2489619579864666,2064,False,0,0,0
seed2_late_t217,normal,alpha_beta_full_root_window,4,1→63,-164.5,0.24941100005526096,2064,False,0,0,0
seed2_late_t217,normal,alpha_beta_shared_root_alpha,0,1→63,-164.5,0.03855258401017636,249,False,1,0,0
seed2_late_t217,normal,alpha_beta_shared_root_alpha,1,1→63,-164.5,0.03849283396266401,249,False,1,0,0
seed2_late_t217,normal,alpha_beta_shared_root_alpha,2,1→63,-164.5,0.03815812501125038,249,False,1,0,0
seed2_late_t217,normal,alpha_beta_shared_root_alpha,3,1→63,-164.5,0.03837429091800004,249,False,1,0,0
seed2_late_t217,normal,alpha_beta_shared_root_alpha,4,1→63,-164.5,0.03833195799961686,249,False,1,0,0
seed2_late_t217,normal,pvs_unit_window,0,1→63,-164.5,0.03883824998047203,249,False,0,112,0
seed2_late_t217,normal,pvs_unit_window,1,1→63,-164.5,0.037576249917037785,249,False,0,112,0
seed2_late_t217,normal,pvs_unit_window,2,1→63,-164.5,0.03839599993079901,249,False,0,112,0
seed2_late_t217,normal,pvs_unit_window,3,1→63,-164.5,0.03927458298858255,249,False,0,112,0
seed2_late_t217,normal,pvs_unit_window,4,1→63,-164.5,0.03918325004633516,249,False,0,112,0
seed2_late_t217,normal,pvs_nextafter_window,0,1→63,-164.5,0.03939695795997977,249,False,0,112,0
seed2_late_t217,normal,pvs_nextafter_window,1,1→63,-164.5,0.03918608301319182,249,False,0,112,0
seed2_late_t217,normal,pvs_nextafter_window,2,1→63,-164.5,0.03936433303169906,249,False,0,112,0
seed2_late_t217,normal,pvs_nextafter_window,3,1→63,-164.5,0.03915391699410975,249,False,0,112,0
seed2_late_t217,normal,pvs_nextafter_window,4,1→63,-164.5,0.03938433306757361,249,False,0,112,0
seed2_caution_t56,caution,alpha_beta_full_root_window,0,20→28,-2164.5,0.11125404201447964,981,False,0,0,0
seed2_caution_t56,caution,alpha_beta_full_root_window,1,20→28,-2164.5,0.11106112494599074,981,False,0,0,0
seed2_caution_t56,caution,alpha_beta_full_root_window,2,20→28,-2164.5,0.10771708399988711,981,False,0,0,0
seed2_caution_t56,caution,alpha_beta_full_root_window,3,20→28,-2164.5,0.10812962497584522,981,False,0,0,0
seed2_caution_t56,caution,alpha_beta_full_root_window,4,20→28,-2164.5,0.10797050001565367,981,False,0,0,0
seed2_caution_t56,caution,alpha_beta_shared_root_alpha,0,20→28,-2164.5,0.03810158302076161,359,False,1,0,0
seed2_caution_t56,caution,alpha_beta_shared_root_alpha,1,20→28,-2164.5,0.03822987503372133,359,False,1,0,0
seed2_caution_t56,caution,alpha_beta_shared_root_alpha,2,20→28,-2164.5,0.03789808403234929,359,False,1,0,0
seed2_caution_t56,caution,alpha_beta_shared_root_alpha,3,20→28,-2164.5,0.038168083992786705,359,False,1,0,0
seed2_caution_t56,caution,alpha_beta_shared_root_alpha,4,20→28,-2164.5,0.0382092910585925,359,False,1,0,0
seed2_caution_t56,caution,pvs_unit_window,0,20→28,-2164.5,0.04615625005681068,440,False,0,315,9
seed2_caution_t56,caution,pvs_unit_window,1,20→28,-2164.5,0.046568957972340286,440,False,0,315,9
seed2_caution_t56,caution,pvs_unit_window,2,20→28,-2164.5,0.046489540953189135,440,False,0,315,9
seed2_caution_t56,caution,pvs_unit_window,3,20→28,-2164.5,0.04685449996031821,440,False,0,315,9
seed2_caution_t56,caution,pvs_unit_window,4,20→28,-2164.5,0.046537082991562784,440,False,0,315,9
seed2_caution_t56,caution,pvs_nextafter_window,0,20→28,-2164.5,0.04663433297537267,440,False,0,315,9
seed2_caution_t56,caution,pvs_nextafter_window,1,20→28,-2164.5,0.0468205000506714,440,False,0,315,9
seed2_caution_t56,caution,pvs_nextafter_window,2,20→28,-2164.5,0.04650404199492186,440,False,0,315,9
seed2_caution_t56,caution,pvs_nextafter_window,3,20→28,-2164.5,0.046456457930617034,440,False,0,315,9
seed2_caution_t56,caution,pvs_nextafter_window,4,20→28,-2164.5,0.046925082919187844,440,False,0,315,9
seed2_danger_t204,danger,alpha_beta_full_root_window,0,20→27,-3339.5,0.10534970904700458,875,False,0,0,0
seed2_danger_t204,danger,alpha_beta_full_root_window,1,20→27,-3339.5,0.10473108408041298,875,False,0,0,0
seed2_danger_t204,danger,alpha_beta_full_root_window,2,20→27,-3339.5,0.1041858330136165,875,False,0,0,0
seed2_danger_t204,danger,alpha_beta_full_root_window,3,20→27,-3339.5,0.102904082974419,875,False,0,0,0
seed2_danger_t204,danger,alpha_beta_full_root_window,4,20→27,-3339.5,0.1075650000711903,875,False,0,0,0
seed2_danger_t204,danger,alpha_beta_shared_root_alpha,0,20→27,-3339.5,0.03740675002336502,280,False,1,0,0
seed2_danger_t204,danger,alpha_beta_shared_root_alpha,1,20→27,-3339.5,0.03771900001447648,280,False,1,0,0
seed2_danger_t204,danger,alpha_beta_shared_root_alpha,2,20→27,-3339.5,0.03748241707216948,280,False,1,0,0
seed2_danger_t204,danger,alpha_beta_shared_root_alpha,3,20→27,-3339.5,0.03717541694641113,280,False,1,0,0
seed2_danger_t204,danger,alpha_beta_shared_root_alpha,4,20→27,-3339.5,0.03691254206933081,280,False,1,0,0
seed2_danger_t204,danger,pvs_unit_window,0,20→27,-3339.5,0.0323309589875862,226,False,0,166,1
seed2_danger_t204,danger,pvs_unit_window,1,20→27,-3339.5,0.03247195901349187,226,False,0,166,1
seed2_danger_t204,danger,pvs_unit_window,2,20→27,-3339.5,0.03232829109765589,226,False,0,166,1
seed2_danger_t204,danger,pvs_unit_window,3,20→27,-3339.5,0.03237675002310425,226,False,0,166,1
seed2_danger_t204,danger,pvs_unit_window,4,20→27,-3339.5,0.03211812500376254,226,False,0,166,1
seed2_danger_t204,danger,pvs_nextafter_window,0,20→27,-3339.5,0.032155207940377295,226,False,0,166,1
seed2_danger_t204,danger,pvs_nextafter_window,1,20→27,-3339.5,0.03268312499858439,226,False,0,166,1
seed2_danger_t204,danger,pvs_nextafter_window,2,20→27,-3339.5,0.032371166977100074,226,False,0,166,1
seed2_danger_t204,danger,pvs_nextafter_window,3,20→27,-3339.5,0.030749000026844442,226,False,0,166,1
seed2_danger_t204,danger,pvs_nextafter_window,4,20→27,-3339.5,0.030526540940627456,226,False,0,166,1
seed2_critical_t222,critical,alpha_beta_full_root_window,0,20→7,-999996.0,0.029474457958713174,264,False,0,0,0
seed2_critical_t222,critical,alpha_beta_full_root_window,1,20→7,-999996.0,0.029292582999914885,264,False,0,0,0
seed2_critical_t222,critical,alpha_beta_full_root_window,2,20→7,-999996.0,0.029332582955248654,264,False,0,0,0
seed2_critical_t222,critical,alpha_beta_full_root_window,3,20→7,-999996.0,0.029318875051103532,264,False,0,0,0
seed2_critical_t222,critical,alpha_beta_full_root_window,4,20→7,-999996.0,0.029651332995854318,264,False,0,0,0
seed2_critical_t222,critical,alpha_beta_shared_root_alpha,0,20→7,-999996.0,0.01540291600394994,138,False,1,0,0
seed2_critical_t222,critical,alpha_beta_shared_root_alpha,1,20→7,-999996.0,0.015104458900168538,138,False,1,0,0
seed2_critical_t222,critical,alpha_beta_shared_root_alpha,2,20→7,-999996.0,0.015191082959063351,138,False,1,0,0
seed2_critical_t222,critical,alpha_beta_shared_root_alpha,3,20→7,-999996.0,0.015496708918362856,138,False,1,0,0
seed2_critical_t222,critical,alpha_beta_shared_root_alpha,4,20→7,-999996.0,0.015076000010594726,138,False,1,0,0
seed2_critical_t222,critical,pvs_unit_window,0,20→7,-999996.0,0.015563333057798445,138,False,0,109,0
seed2_critical_t222,critical,pvs_unit_window,1,20→7,-999996.0,0.015358708100393414,138,False,0,109,0
seed2_critical_t222,critical,pvs_unit_window,2,20→7,-999996.0,0.015178582980297506,138,False,0,109,0
seed2_critical_t222,critical,pvs_unit_window,3,20→7,-999996.0,0.015687083010561764,138,False,0,109,0
seed2_critical_t222,critical,pvs_unit_window,4,20→7,-999996.0,0.015064334031194448,138,False,0,109,0
seed2_critical_t222,critical,pvs_nextafter_window,0,20→7,-999996.0,0.015634624985978007,138,False,0,109,0
seed2_critical_t222,critical,pvs_nextafter_window,1,20→7,-999996.0,0.015291000017896295,138,False,0,109,0
seed2_critical_t222,critical,pvs_nextafter_window,2,20→7,-999996.0,0.015529792057350278,138,False,0,109,0
seed2_critical_t222,critical,pvs_nextafter_window,3,20→7,-999996.0,0.015237250016070902,138,False,0,109,0
seed2_critical_t222,critical,pvs_nextafter_window,4,20→7,-999996.0,0.016046083997935057,138,False,0,109,0
